"COMPANY NAME","ROC NO","URL","CLUSTER","ID","MARCH","YEAR"
"Universiti Tun Abdul Razak Sdn Bhd","410764-P","unirazak.edu.my","IHLs & Incubators","KWD-4/19","Active","2001"
"Universiti Utara Malaysia (UUM)","IPTA","cas.uum.edu.my","IHLs & Incubators","KWD-4/8","Active","1999"
"University of Nottingham in Malaysia Sdn Bhd","473520-K","nottingham.edu.my","IHLs & Incubators","KWD-4/33","Active","2004"
"Universlink Integrated Solutions Sdn Bhd","1133657-M","NULL","InfoTech","CS/3/9227","Active","2016"
"UOB Centre of Excellence (M) Sdn Bhd","960236-D","uobgroup.com","Global Business Services","CS/3/6657","Active","2011"
"Usains Infotech Sdn Bhd","588639-A","uicoe-ee.com","Global Business Services","CS/3/7877","Active","2015"
"Usains Tech Services Sdn Bhd","473887-K","usainsgroup.com","IHLs & Incubators","MSC-INC/137/13","Active","2002"
"UST Global (Malaysia) Sdn Bhd","683139-H","ustri.com","Global Business Services","CS/3/2789","Active","2006"
"UTAR Education Foundation - University Tunku Abdul Rahman (UTAR Perak Campus)","578227-M","NULL","IHLs & Incubators","KWD-4/107","Active","2010"
"UXERA Sdn Bhd","593241-V","NULL","InfoTech","CS/3/2538","Active","2005"
"V NET Computer Services Sdn Bhd","591729-U","vn.my/","InfoTech","CS/3/7250","Active","2012"
"V-Design Services (M) Sdn Bhd","18365-A","venture.com.sg/contact","InfoTech","CS/3/2407","Active","2005"
"Vads Business Process Sdn Bhd","721053-W","vads.com","Global Business Services","CS/3/4000","Active","2008"
"VADS e-Services Sdn Bhd","355899-W","vads.com","Global Business Services","CS/3/53","Active","1997"
"VADS Lyfe Sdn Bhd","559823-P","NULL","Global Business Services","CS/3/3416","Active","2007"
"Vakrat Asia Sdn  Bhd","1089685-V","NULL","InfoTech","CS/3/8857","Active","2014"
"Validated Solutions Sdn Bhd","1098757-V","NULL","Global Business Services","CS/3/9259","Active","2015"
"Valmont Corporate Shared Services Sdn Bhd","1087542-T","valmont.com","Global Business Services","CS/3/8281","Active","2014"
"Value Global Services Sdn Bhd","1154734-P","NULL","Global Business Services","CS/3/9497","Active","2016"
"ValueLabs Sdn Bhd","669664-X","valuelabs.com","InfoTech","CS/3/1552","Active","2005"
"Values First Consulting Sdn Bhd","453047-P","values1.com","InfoTech","CS/3/189","Active","1998"
"Vantage Point Consulting Sdn Bhd","447773-W","vantage-intl.com/Web/Home.aspx","InfoTech","CS/3/658","Active","2002"
"Vehicle Telematics Online Services Sdn Bhd","1111101-W","vtosgroup.com","InfoTech","CS/3/9652","Active","2016"
"Veltra Malaysia Sdn Bhd","1026001-X","veltra.com","Global Business Services","CS/3/8031","Active","2014"
"Verinon Technology Solutions Sdn Bhd","692424-H","NULL","InfoTech","CS/3/2961","Active","2006"
"Verismart Sdn Bhd","861299-D","resmal.com","InfoTech","CS/3/6045","Active","2010"
"Verity Intelligence Sdn Bhd","817779-W","NULL","Global Business Services","CS/3/9169","Active","2016"
"Veriva Systems Sdn Bhd","712571-A","verivasystems.com","InfoTech","CS/3/2440","Active","2006"
"Verve Technologies Sdn Bhd","925351-X","perfectsen.com","InfoTech","CS/3/7300","Active","2012"
"Vetarasoft Applications Sdn Bhd","1009869-P","NULL","InfoTech","CS/3/7804","Active","2012"
"Vialing Sdn Bhd","846005-W","vialing.com","InfoTech","CS/3/10226","Active","2016"
"Vidasprint Sdn Bhd","774005-P","NULL","InfoTech","CS/3/4838","Active","2009"
"View Point Research Corporation Sdn Bhd","442458-W","viewpoint.com.my","InfoTech","CS/3/208","Active","1999"
"Viewqwest Management Sdn Bhd","1057902-U","viewqwest.com","Global Business Services","CS/3/10043","Active","2017"
"Vigtech Labs Sdn Bhd","681025-K","NULL","InfoTech","CS/3/2845","Active","2005"
"Vilor Media Sdn Bhd","1156001-P","NULL","InfoTech","CS/3/9730","Active","2016"
"Vin Asia Sdn Bhd","1224019-A","NULL","InfoTech","CS/3/10675","Active","2017"
"VINX Malaysia Sdn Bhd","988697-D","NULL","Global Business Services","CS/3/7945","Active","2013"
"Vinzent IT Solutions Sdn Bhd","898696-H","NULL","InfoTech","CS/3/7031","Active","2011"
"Viper Studios Sdn Bhd","1030987-K","viperstudios.com.my","Creative Content & Technologies","CS/3/8514","Active","2015"
"Virbiz Sdn Bhd","1019748-V","virbiz.biz","InfoTech","CS/3/8068","Active","2013"
"Virtual Calibre Consulting Sdn Bhd","920360-T","NULL","Global Business Services","CS/3/7128","Active","2011"
"Virtual Calibre MSC Sdn Bhd","744262-M","virtualcalibre.com","InfoTech","CS/3/3645","Active","2006"
"Virtual Calibre Sdn Bhd","593792-A","NULL","Global Business Services","CS/3/10077","Active","2016"
"Virtual Hive Sdn. Bhd","1140012-M","26k.my","Creative Content & Technologies","CS/3/9376","Active","2016"
"Virtual Point IM Sdn Bhd","1095429-T","NULL","InfoTech","CS/3/8859","Active","2015"
"Virtusa Malaysia Sdn Bhd","1029171-H","virtusa.com","Global Business Services","CS/3/8034","Active","2013"
"Visight Sdn Bhd","1254802-A","NULL","InfoTech","CS/3/10830","Active","2018"
"Vision Animation Sdn Bhd","317620-H","visionanimation.net","Creative Content & Technologies","CS/3/317","Active","1999"
"Vision Four Multimedia Sdn Bhd","366273-K","visionkl.com","Creative Content & Technologies","CS/3/5387","Active","2008"
"Vision Reality Tech & Studio Sdn Bhd","885125-T","NULL","InfoTech","CS/3/6521","Active","2010"
"Vision Technology Consulting Sdn Bhd","621863-V","vtcholding.com","Global Business Services","CS/3/3507","Active","2006"
"Visionary Zone Sdn Bhd","685565-A","visionaryzone.com","Global Business Services","CS/3/3229","Active","2006"
"Vista Kencana Sdn. Bhd","1011566-U","NULL","InfoTech","CS/3/9091","Active","2016"
"Vista Solution Sdn Bhd","287430-K","vistasolution.com","InfoTech","CS/3/3011","Active","2006"
"Visual EFX Sdn Bhd","1104483-H","NULL","Creative Content & Technologies","CS/3/8989","Active","2015"
"Visual Math Interactive Sdn Bhd","1129308-K","zapzapmath.com","Creative Content & Technologies","CS/3/9868","Active","2017"
"VITAL DATA SDN BHD","1224561-T","vitaldatasb.com","InfoTech","CS/3/10732","Active","2017"
"Vitaled Technology Sdn Bhd","678538-H","NULL","InfoTech","CS/3/2767","Active","2006"
"Vitrox Corporation Berhad","649966-K","vitrox.com.my","InfoTech","CS/3/2218","Active","2004"
"Viva Odyssey Sdn Bhd","859394-M","NULL","InfoTech","CS/3/9334","Active","2016"
"Vivocom INTL Holdings Sdn Bhd (fka I-Power  Berhad)","596299-D","iqmssoftware.com","InfoTech","CS/3/1462","Active","2002"
"VLT Labs Sdn Bhd","1092589-M","NULL","IHLs & Incubators","MSC-INC/137/46","Active","2015"
"VM Payments Sdn Bhd","1215946-U","mark@memobile.my","InfoTech","CS/3/10747","Active","2017"
"Voculus Sdn Bhd","1095609-X","NULL","Global Business Services","CS/3/10765","Active","2018"
"Vodus Media Sdn Bhd","1134784-U","vodus.com","InfoTech","CS/3/10462","Active","2017"
"Voicecom International Sdn Bhd","945385-H","NULL","InfoTech","CS/3/10337","Active","2018"
"Voicehub Communications Sdn Bhd","659642-U","NULL","InfoTech","CS/3/2763","Active","2005"
"Voizznet Sdn Bhd","1025297-T","voizznet.com","InfoTech","CS/3/7874","Active","2014"
"Vortex Edge Sdn Bhd","1156047-M","NULL","InfoTech","CS/3/9535","Active","2015"
"Vr Global Sdn Bhd","1207984-H","us-vrglobal.com","Global Business Services","CS/3/10726","Active","2017"
"VR4U Technologies (M) Sdn Bhd","600120-X","NULL","Creative Content & Technologies","CS/3/1162","Active","2003"
"Vyos Technology Sdn Bhd","494656-W","vyos.com.my","InfoTech","CS/3/2425","Active","2005"
"Vyrox International Sdn Bhd","1023799-A","vyrox.com","InfoTech","CS/3/9257","Active","2016"
"Vzoid Sdn Bhd","1211085-K","vzoid.com","InfoTech","CS/3/10481","Active","2017"
"W Animation Sdn Bhd","1198573-M","w-animation.com","Creative Content & Technologies","CS/3/10437","Active","2017"
"Waahhh.com Sdn Bhd","842088-A","NULL","InfoTech","CS/3/6364","Active","2009"
"Wakuwaku Malaysia Sdn.Bhd.","1093104-K","wakuwakuijyu.com","InfoTech","CS/3/9513","Active","2017"
"WAMP Multimedia Sdn Bhd","607215-W","wamp-it.com","InfoTech","CS/3/1799","Active","2003"
"Wanjun Engineering Sdn Bhd","357830-T","NULL","InfoTech","CS/3/5454","Active","2008"
"Wannastation.com (M) Sdn Bhd","282869-X","wannastation.com","InfoTech","CS/3/474","Active","2000"
"Warni Kukuh Sdn Bhd","717263-K","NULL","InfoTech","CS/3/3903","Active","2007"
"Wau Animation Sdn Bhd","1038725-P","wau.my","Creative Content & Technologies","CS/3/8071","Active","2013"
"Wave Coder Sdn Bhd","1116152-X","wavecoder.com","InfoTech","CS/3/9381","Active","2016"
"WavPay Systems Sdn Bhd","1214806-H","wavpay.net","InfoTech","MSC/S/00095","Active","2021"
"WDCi Sdn Bhd","836444-X","NULL","Global Business Services","CS/3/5522","Active","2008"
"We Are Kix Sdn Bhd","1016163-T","wearekix.com","Creative Content & Technologies","CS/3/8464","Active","2014"
"Wealth X Services Sdn Bhd","987889-P","wealthx.com","Global Business Services","CS/3/7640","Active","2012"
"Web Bytes Sdn Bhd","799832-T","xilnex.com","InfoTech","CS/3/6166","Active","2012"
"Web Fusion Sdn Bhd","921375-M","NULL","Global Business Services","CS/3/8725","Active","2014"
"Webhelp Malaysia Sdn Bhd","976878-T","webhelp.com","Global Business Services","CS/3/7479","Active","2012"
"WebMedic Internet Sdn Bhd","1211287-M","webmedic.com","InfoTech","ST/3/25","Active","2017"
"Webse Sdn Bhd","484734-A","webse.com.my","InfoTech","CS/3/1312","Active","2002"
"Websight Sdn Bhd","656834-X","NULL","InfoTech","CS/3/3033","Active","2005"
"Weeclicks Network Sdn Bhd","1030888-W","weeclicks.com.my","InfoTech","CS/3/8377","Active","2015"
"Weightelli MSC Sdn Bhd","837534-U","NULL","InfoTech","CS/3/5582","Active","2008"
"Weijuke Information and Technology (Malaysia)","1074108-M","NULL","InfoTech","CS/3/8567","Active","2014"
"Wellcom Business Solutions Sdn Bhd","1018767-H","wellcom.com.my/","InfoTech","CS/3/6663","Active","2012"
"WellMalaysia Sdn Bhd","910631-V","wellcomworldwide.com","Creative Content & Technologies","CS/3/9498","Active","2016"
"West Consulting Malaysia Sdn Bhd","954925-P","west.com.my","InfoTech","CS/3/7586","Active","2012"
"Wigu Sdn Bhd","1047808-V","wigugames.com","Creative Content & Technologies","CS/3/8491","Active","2014"
"Wiicotec Malaysia Sdn Bhd","1036012-X","wiicotec.com","InfoTech","CS/3/7803","Active","2013"
"Wiki Labs Solutions Sdn Bhd","1128660-W","wikilabs.asia","Global Business Services","CS/3/8340","Active","2015"
"Wild Geese Group Sdn Bhd","716478-T","ersc1.com","InfoTech","CS/3/3686","Active","2006"
"Willowglen MSC Bhd","462648-V","willowglen.com.my","InfoTech","CS/3/122","Active","1998"
"Willvin Tech Sdn Bhd","1127036-T","willvintech.com","InfoTech","CS/3/9343","Active","2016"
"Wilmar GBS Sdn Bhd","1028732-M","NULL","Global Business Services","CS/3/6903","Active","2013"
"Wincom IT Solutions Sdn Bhd","814231-M","erpsystemmalaysia.com/","InfoTech","CS/3/5569","Active","2008"
"Winprovise Sdn Bhd","874628-W","winprovise.com","Creative Content & Technologies","CS/3/9402","Active","2016"
"Winsoft Innovation Sdn Bhd","1102484-D","NULL","InfoTech","CS/3/8959","Active","2015"
"Winvest Global Sdn Bhd","1052060-P","NULL","InfoTech","CS/3/8682","Active","2014"
"WIPRO Limited","994133-M","wipro.com","Global Business Services","CS/3/1599","Active","2003"
"Wiseyes Solutions Sdn Bhd","641120-H","NULL","InfoTech","CS/3/3983","Active","2008"
"Witura Technology Sdn Bhd","889235-P","witura.com","InfoTech","CS/3/6685","Active","2010"
"WMK Systems Solution Sdn Bhd","1154867-X","NULL","InfoTech","CS/3/9480","Active","2015"
"Wonderlist Property Sdn Bhd","1125882-M","wonderlist.property","InfoTech","CS/3/9447","Active","2015"
"Woodwing Asia Pacific Sdn Bhd","760555-A","woodwing.com","InfoTech","CS/3/3476","Active","2008"
"Woodwing Digital Services Sdn Bhd","1104610-D","woodwing.com","Global Business Services","CS/3/8856","Active","2015"
"Worksmartly Digital Sdn Bhd (Fka Italent Management Sdn Bhd)","840701-P","worksmartly.com","Global Business Services","CS/3/8095","Active","2015"
"Workspez Technologies Sdn Bhd","1229430-V","jason@workspez.com","InfoTech","CS/3/10736","Active","2017"
"World Cloud Ventures Sdn Bhd","853264-U","worldcloudventures.com","InfoTech","CS/3/9998","Active","2017"
"World Health Organization GSC Malaysia","Affiliate","who.int","Global Business Services","CS/3/9018","Active","2016"
"World Hub Global Carrier Services Sdn Bhd","1209933-X","NULL","Global Business Services","CS/3/10425","Active","2017"
"World Net Services Sdn Bhd","525674-H","world.net","InfoTech","CS/3/618","Active","2001"
"World of Wellness Online2U Sdn Bhd","813650-T","wow2me.com","InfoTech","CS/3/5724","Active","2009"
"Worldcare Health (M) Sdn Bhd","446529-V","worldcare.com.my","InfoTech","CS/3/102","Active","1998"
"Worldsoft Technologies Sdn Bhd","653570-D","tekmark.com.my","InfoTech","CS/3/3489","Active","2006"
"Worldwide Ultimate Solutions Sdn Bhd","776195-X","wus-group.com","Global Business Services","CS/3/10838","Active","2018"
"Worldwideweb Domination Sdn Bhd","751574-K","NULL","Creative Content & Technologies","CS/3/5858","Active","2009"
"Worley Shared Services Sdn Bhd ( fka WorleyParsons Business Services Sdn Bhd)","957375-T","worleyparsons.com","Global Business Services","CS/3/7289","Active","2011"
"WPH Technologies Sdn Bhd","1057261-M","wph.com.sg","InfoTech","CS/3/1173","Active","2013"
"Wpp Business Services Sdn Bhd","1132676-K","NULL","Global Business Services","CS/3/9269","Active","2015"
"WSL MSC Sdn Bhd","503842-W","wsl.com.my","InfoTech","CS/3/364","Active","1999"
"WSS Global Business Services Sdn Bhd","1095645-K","wilhelmsen.com","Global Business Services","CS/3/8665","Active","2015"
"Wuhan FiberHome International (Malaysia) Sdn Bhd","820030-P","hk.fiberhomegroup.com/","Global Business Services","CS/3/8606","Active","2014"
"WX Geo Services Sdn Bhd","1103043-H","geomaticsolutions.com","InfoTech","CS/3/9168","Active","2017"
"X3 Solution Sdn Bhd","1072575-K","NULL","InfoTech","CS/3/8529","Active","2014"
"Xchanging Asia Pacific Sdn Bhd","457811-A","Xchanging.com","InfoTech","CS/3/72","Active","1997"
"Xchanging Malaysia Sdn Bhd","981038-A","NULL","Global Business Services","CS/3/7704","Active","2012"
"XDMS Sdn Bhd","512017-M","xdms.com","InfoTech","CS/3/7864","Active","2013"
"Xen Solutions Sdn Bhd (fka Symphony Xen Solutions Sdn Bhd)","500186-A","symphonyxen.com","InfoTech","CS/3/612","Active","2001"
"Xentral Methods Sdn Bhd","938808-H","e-sentral.my","Creative Content & Technologies","CS/3/7869","Active","2013"
"Xeus Solutions Sdn Bhd","1227333-X","xeus.com","Global Business Services","CS/3/10731","Active","2017"
"xGlobal Sdn Bhd","931093-A","NULL","InfoTech","CS/3/7389","Active","2011"
"Xhai Studios Sdn Bhd","1147173-T","xhaistudios.com","Creative Content & Technologies","CS/3/9456","Active","2015"
"Xhinobi Studio Sdn Bhd","1319859-M","xhinobi.com","Creative Content & Technologies","MSC/S/00008","Active","2020"
"Xhock Interactive Studios Sdn Bhd","745699-M","NULL","InfoTech","CS/3/4388","Active","2007"
"Xkytech Sdn Bhd","1341069-T","xkytech.com","Global Business Services","MSC/S/00010","Active","2020"
"Xlead Sdn Bhd","775319-T","xlead.com.my","InfoTech","CS/3/4654","Active","2007"
"XOX Media Sdn Bhd","763354-U","xox.my/","InfoTech","CS/3/5246","Active","2008"
"XPAY MSC Sdn Bhd","858918-V","NULL","InfoTech","CS/3/5965","Active","2009"
"Xperanti Solutions (M) Sdn Bhd","1216943-M","xperanti.com","InfoTech","MSC/S/00001","Active","2020"
"Xspec Technology Sdn Bhd","700608-K","xspec.com.my","InfoTech","CS/3/9500","Active","2016"
"Xylog Computer Systems Sdn Bhd","242965-M","NULL","InfoTech","CS/3/131","Active","1998"
"Xynaxcom Sdn Bhd","570820-V","xynax.com.my","InfoTech","CS/3/3255","Active","2005"
"Y Us Sdn Bhd","888985-V","NULL","InfoTech","CS/3/6749","Active","2010"
"Y3llowlabs Sdn Bhd","535203-H","digi-x.my","InfoTech","CS/3/10124","Active","2017"
"Yakimbi ICT Sdn Bhd","951043-T","yakimbi.com","InfoTech","CS/3/7236","Active","2011"
"YASH Technologies Sdn Bhd","1131678-P","yash.com","Global Business Services","CS/3/9963","Active","2016"
"Yeahhost Sdn Bhd","765960-W","NULL","InfoTech","CS/3/7084","Active","2011"
"Yenzheka Technology Sdn Bhd","712945-M","NULL","InfoTech","CS/3/3877","Active","2006"
"Yes Studios Sdn Bhd","1173259-U","NULL","Creative Content & Technologies","CS/3/9849","Active","2017"
"YGL Intelligent Technology Sdn Bhd","940456-A","NULL","InfoTech","CS/3/7445","Active","2013"
"YGL Multimedia Resources Sdn Bhd","630309-M","ygl.com.my","InfoTech","CS/3/1957","Active","2004"
"Yieldads Media Sdn Bhd","960716-W","yieldads.com","InfoTech","CS/3/6881","Active","2011"
"YNY Technology Sdn Bhd","478868-P","ynytechnology.com.my","Global Business Services","CS/3/9921","Active","2017"
"Yojee Sdn Bhd","1234668-X","yojee.com","InfoTech","CS/3/10792","Active","2018"
"Yonyou (Malaysia) Sdn Bhd","983914-X","NULL","Global Business Services","CS/3/7643","Active","2013"
"YottaSoft Sdn Bhd","471645-P","yottasoft.com.my","InfoTech","CS/3/7866","Active","2013"
"Youco Solutions Sdn Bhd","1001331-U","NULL","InfoTech","CS/3/7911","Active","2012"
"Young Jump Animation Sdn Bhd","514112-T","young-jump.com","Creative Content & Technologies","CS/3/3689","Active","2006"
"Your Website Solution Sdn Bhd","581562-A","1.com.my","InfoTech","CS/3/2427","Active","2006"
